Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
319.351,1,0,0,0,2.37504e-09,-1.82863e-11,4.84077e-14,-4.37249e-17,2,0,0,0,1.46991e-09,-1.08121e-11,2.78527e-14,-2.47083e-17,13.37,0,0,0,1.94068e-06,-1.44133e-08,3.73461e-11,-3.32569e-14,0,0,0,0,0,0,0,0
743.737,1.5,-0.00149739,2.09043e-19,-9.19349e-10,1.34936e-10,-4.14765e-13,4.52625e-16,-1.70923e-19,2.55,0.00083386,5.25681e-20,-1.01128e-09,2.78154e-11,-9.13532e-14,1.05397e-16,-4.14247e-20,672.41,0.605211,1.55747e-16,-5.46601e-07,4.89052e-08,-1.60191e-10,1.82149e-13,-7.0741e-17,0,0,0,0,0,0,0,0
